,name,popularity,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,hit
129,Corazón Sin Cara,75,0u4N6w5lBw5xMrzJitRWUo,0.704,0.83,11,-3.139,1,0.0297,0.0489,0.0,0.111,0.957,127.103,211453,4,hit
130,Tu Jueguito,65,6Ezrvk64WB6scceSL3lDjp,0.75,0.472,5,-9.705,0,0.042,0.272,0.0,0.263,0.881,120.505,222387,4,hit
131,Weekend,37,2xSQ05tzoYMBIuJQUWUe56,0.764,0.692,4,-6.335,0,0.0394,0.392,6.47e-05,0.108,0.901,125.061,228000,4,flop
132,Odio (feat. Drake),74,1iLv1ieT9BZ3qsti9yTCnG,0.802,0.725,0,-5.965,0,0.0676,0.574,0.0,0.0821,0.598,128.04,225000,4,hit
133,La gallera,26,59UXJc9QmudeBA8bgUvLkz,0.521,0.872,9,-3.127,0,0.246,0.392,0.0,0.0394,0.701,152.719,236101,4,flop
0,De Punta a Punta Aka una Mujer Como Tu,39,1NUPZxaOkmlVwc40rytSGH,0.946,0.539,2,-8.331,1,0.0453,0.283,0.000153,0.068,0.968,124.176,266109,4,flop
1,Burbujas de Amor,69,0UoAcG1vxtFjes7rZz8Js0,0.621,0.675,0,-5.941,1,0.0305,0.295,0.0,0.174,0.747,125.122,250920,4,hit
2,Carmesí,64,3fk5fBFB27GbWGATdBpOgr,0.809,0.508,1,-9.182,1,0.0328,0.654,0.000224,0.105,0.732,121.968,181467,4,hit
3,Me Quedo,58,301E9bwin8Gh2PCp0doIDz,0.839,0.75,1,-3.09,1,0.0341,0.242,0.0,0.27,0.884,128.05,235533,4,flop
4,Te Extraño - Bachata Version,70,0muI8DpTEpLqqibPm3sKYf,0.792,0.605,6,-4.407,0,0.0341,0.786,0.0,0.0877,0.9,129.921,212973,4,hit
5,Amor de Madre,53,7Ka96TnEA9S6aWG4pIS9RW,0.852,0.505,10,-8.888,0,0.0434,0.579,0.0,0.0678,0.93,131.036,350760,4,flop
6,Imitadora,78,6r46lnXFbE9fr2d3KNaGbe,0.737,0.709,8,-6.889,0,0.045,0.333,0.0,0.289,0.556,125.997,234829,4,hit
7,El Amor Que Perdimos,69,06EgH8BdWW9QRrlI6ZVQhW,0.796,0.82,8,-3.094,1,0.0357,0.025,1.37e-05,0.0788,0.885,126.028,245640,4,hit
8,Jacques Puasón main theme,18,1DsCXyu09j8jfqEZ6XH1iw,0.611,0.319,7,-6.836,0,0.0466,0.459,0.0,0.103,0.522,127.185,44660,4,flop
9,La Tormenta,61,2d4rnjrHTPdLTFRGz4ccim,0.795,0.64,5,-9.944,1,0.048,0.137,0.0,0.24,0.659,126.051,275347,4,hit
10,Eres Mía,78,6I86RF3odBlcuZA9Vfjzeq,0.843,0.729,6,-3.634,0,0.0374,0.401,1.2e-06,0.206,0.903,123.046,250640,4,hit
11,With or Without You,44,4oByhbsmy68c2V7GUEMr22,0.654,0.823,3,-3.663,1,0.0413,0.618,0.0,0.226,0.795,129.963,237999,4,flop
12,Solo Conmigo,72,22iCMlT0xYryKNnz4X5Vwn,0.855,0.856,2,-1.948,1,0.0455,0.199,0.0,0.0824,0.922,122.976,254920,4,hit
13,Propuesta Indecente,80,5PycBIeabfvX3n9ILG7Vrv,0.757,0.632,2,-6.83,1,0.0549,0.499,0.0,0.0723,0.742,122.936,235133,4,hit
14,Te Quiero Igual Que Ayer - Bachata,62,1YrZktczkzn59XaWXMCYY2,0.931,0.657,0,-6.312,0,0.0573,0.107,0.000522,0.0878,0.962,131.943,259960,4,hit
15,Vale la Pena,68,7uC9TpGGHrAssX8NUKBqed,0.73,0.916,11,-6.177,0,0.0496,0.244,1.73e-05,0.0349,0.969,129.432,207333,4,hit
16,Por un Segundo,72,2MioxSroS0g1mi24LLfcnq,0.811,0.562,5,-10.183,0,0.0368,0.137,0.0,0.0623,0.965,129.039,255027,4,hit
17,Mi Niña Cambió,60,3ORQsL0g4APGsXoqD5tkpm,0.818,0.533,10,-8.484,0,0.0561,0.598,4.4e-06,0.111,0.802,132.138,273920,4,hit
18,Dile A El,55,4RPa0ld3K8ZGjUcSPdYc4p,0.819,0.697,8,-3.408,1,0.0367,0.295,0.0,0.314,0.961,126.973,233500,4,flop
19,La Boda,71,2jQeX1fMZo5z82w3BviN5x,0.768,0.627,9,-6.84,0,0.0483,0.59,0.0,0.741,0.774,130.061,289840,4,hit
20,No Ha Sido Facil,51,5Xg9feC7RNaUO5x3Ns0yyE,0.93,0.624,1,-4.966,0,0.0373,0.175,1.52e-05,0.096,0.826,124.999,283560,4,flop
24,No Tiene la Culpa,58,0beYgCC4ErBZyEUbnpdyOE,0.827,0.747,7,-5.015,0,0.0333,0.598,0.0,0.137,0.913,123.034,304147,4,flop
25,Cuanto Duele,56,5J7ZrlSLn5yVTLOHjGHalv,0.795,0.736,1,-5.219,1,0.0337,0.0737,0.0,0.0817,0.93,129.02,211187,4,flop
26,Que Me Des Tu Cariño,50,4YRluWE35IfHucz5HJjCOe,0.792,0.546,0,-5.172,1,0.0294,0.793,0.0,0.163,0.866,129.814,208333,4,flop
27,Nueve y Quince - 9: 15,56,1LitgN2tFmNVEtLY6qh5SZ,0.898,0.579,6,-7.947,1,0.0458,0.353,4.17e-05,0.0441,0.961,122.248,264040,4,flop
28,El baile de los zánganos,36,2rEs8VhscYCDKWg9aD1IK2,0.707,0.54,5,-4.684,0,0.0433,0.447,0.000375,0.0521,0.912,168.09,85400,4,flop
29,Controversia,52,2SnqFQaxOxkLmUDpk7Z4mi,0.758,0.739,10,-7.162,0,0.0724,0.213,0.0,0.0669,0.906,135.079,234973,4,flop
30,Mi Niña - Bachata Version,52,3Ed337L8k9XN4Cje0mr7p6,0.887,0.66,10,-4.299,0,0.0352,0.316,0.0,0.0721,0.959,129.968,240027,4,flop
31,Call On Me,58,5dl97w82KkuprJVDKSyJQp,0.706,0.752,11,-6.559,0,0.0793,0.517,0.0,0.0792,0.672,131.95,168182,4,flop
32,Where Are Ü Now (with Justin Bieber),74,66hayvUbTotekKU3H4ta1f,0.432,0.781,4,-4.038,0,0.0567,0.041,4.21e-06,0.0789,0.197,139.432,250286,4,hit
36,DONTTRUSTME,71,5jzX4dWVQeBTtfBaXnMRt5,0.791,0.713,5,-3.742,0,0.254,0.0163,0.0,0.189,0.514,130.012,192573,4,hit
37,Oblivion,68,3LGsgpx4TfxhXbr07OFKqs,0.697,0.529,2,-8.838,1,0.0338,0.115,0.896,0.0895,0.486,155.974,251267,4,hit
38,Off With Her Tits,53,2ohzeQAVgFSt5jnikuIWDD,0.717,0.814,8,-4.049,0,0.0341,0.0054,0.00791,0.258,0.739,126.013,196648,4,flop
39,Every Step,69,7me5d5XmtCCfbDk3SsyXqM,0.662,0.872,0,-4.874,0,0.0318,0.0729,0.016,0.156,0.372,121.989,159858,4,hit
40,More Than You Know,81,6h5PAsRni4IRlxWr6uDPTP,0.646,0.741,5,-4.973,0,0.034,0.0275,0.0,0.312,0.571,123.077,203000,4,hit
41,Habits (Stay High),76,14OxJlLdcHNpgsm4DRwDOB,0.729,0.65,5,-3.539,1,0.0313,0.0702,6.69e-05,0.0829,0.347,110.02,209160,4,hit
43,Slide (feat. Frank Ocean & Migos),75,7tr2za8SQg2CI8EDgrdtNl,0.736,0.795,1,-3.299,0,0.0545,0.498,1.21e-06,0.254,0.511,104.066,230813,4,hit
44,"LOCK IT UP (feat. Yeat, midwxst & Matt Ox)",66,3LkWdvgrJtFuM0ZoXKPlpH,0.741,0.787,1,-3.653,1,0.0373,0.0114,0.0,0.261,0.296,122.978,183411,4,hit
45,Wolf in Sheep's Clothing (feat. William Beckett),66,4WXFDVe299Po8ih6Np54n2,0.445,0.907,11,-3.894,0,0.0773,0.00161,0.0,0.403,0.71,165.069,187880,4,hit
46,Something About Us,69,1NeLwFETswx8Fzxl2AFl91,0.875,0.475,9,-12.673,0,0.0986,0.44,0.72,0.046,0.384,99.958,232667,4,hit
47,Little Bit,67,0Ps4Eh6SQjeLnubbCsQTDD,0.819,0.736,7,-6.504,1,0.0416,0.158,0.00161,0.109,0.701,120.318,273427,4,hit
48,Without Me,81,6FZDfxM3a3UCqtzo5pxSLZ,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661,4,hit
52,King,62,31ABtQJdfloNaGz7ZhXaN5,0.731,0.45,6,-8.086,0,0.0443,0.136,0.000989,0.107,0.0856,105.989,280131,4,hit
53,Never Forget You,73,6hmhG1b4LEyNuashVvuIAo,0.583,0.732,11,-5.728,0,0.0457,0.00312,9.86e-06,0.269,0.276,145.992,213428,4,hit
54,Lush Life,83,1rIKgCH4H52lrvDcz50hS8,0.694,0.712,7,-3.923,0,0.046,0.132,0.0,0.211,0.799,98.023,201122,4,hit
55,Zig Zag,56,2XOqxVmn5IyOiPL2orpT1D,0.718,0.966,0,-3.894,1,0.0696,0.0988,0.84,0.149,0.478,125.977,254286,4,flop
56,Shake It,67,5619Ojc6t9evEEs3B7Drhe,0.618,0.955,4,-3.836,1,0.0798,0.00221,3.09e-06,0.486,0.79,150.034,179947,4,hit
57,Walking On A Dream,71,3HfhB8sYqLlVmpBPb7cc2x,0.87,0.699,5,-5.541,0,0.0459,0.245,6.76e-06,0.0588,0.726,126.967,198440,4,hit
58,Cold Water,69,7zsXy7vlHdItvUSH8EwQss,0.608,0.798,6,-5.092,0,0.0432,0.0736,0.0,0.156,0.501,92.943,185360,4,hit
59,I Know There's Gonna Be (Good Times),52,06UOL50QYtDR5l06ohu88m,0.657,0.597,11,-9.919,0,0.168,0.12,0.0,0.477,0.486,89.606,213622,4,flop
60,Time Is the Enemy,52,313hbrNYpT36VHc8vPBueb,0.409,0.848,1,-9.797,1,0.0328,0.00563,0.92,0.128,0.258,165.928,223013,4,flop
64,KILL DEM,58,5CE0k1VmTXgCtaa5L288LP,0.788,0.873,2,-6.188,1,0.0431,0.00344,0.311,0.332,0.291,128.004,223537,4,flop
65,You Slept On Me,51,5ck0j6M9T01MxWhesQlGSW,0.605,0.875,0,-3.786,1,0.0355,0.00743,0.000765,0.0723,0.247,90.49,251923,4,flop
69,Us - Selected Mix,57,5PU3Pd7ml1GfvJt7IqksG6,0.814,0.646,9,-7.725,0,0.0473,0.00733,0.212,0.0842,0.364,115.0,163178,4,flop
70,Lo Que Soy,55,3d4lGcDN1FISRTBeBeGRoJ,0.876,0.803,1,-5.092,0,0.054,0.213,0.398,0.0572,0.696,125.988,170953,4,flop
74,XENA,51,1gMT8boiNdGWiYy7HQHyZk,0.674,0.936,1,-4.912,1,0.0589,0.000596,0.281,0.346,0.328,145.027,251586,4,flop
75,WATER. - Quarterhead Remix,55,4NRRsvAdZ1kr3wIXZUq1jZ,0.752,0.488,9,-8.936,1,0.0358,0.00255,0.041,0.0854,0.513,124.008,151010,4,flop
79,In The End,59,5pt4hbLckWiwVDM9xcDG9D,0.515,0.615,4,-4.906,1,0.0332,0.0492,0.0,0.112,0.109,140.004,204000,4,flop
80,Bap U,56,4Ijr3J0lnLCGZvpXBiqCjU,0.668,0.953,8,-1.784,0,0.0386,0.0193,0.000118,0.0834,0.254,100.001,168207,4,flop
81,West Coast (feat. Quinn XCII),55,4VZlXx05loUmppWMqHFzt1,0.714,0.798,5,-4.239,0,0.0612,0.00248,0.000678,0.103,0.659,119.017,150819,4,flop
82,Weird World,55,116ORJSOi1UltDApfKABzj,0.633,0.663,8,-4.68,1,0.0362,0.0154,7.43e-05,0.0749,0.118,151.99,238563,4,flop
83,I,56,2FQviMkaoixlgWuGL4u1EO,0.183,0.0896,2,-27.54,1,0.0486,0.989,0.899,0.107,0.0326,76.923,77347,3,flop
84,One - Radio Edit,59,41KPpw0EZCytxNkmEMJVgr,0.802,0.781,0,-6.564,1,0.0368,0.0075,0.825,0.147,0.622,125.026,169920,4,flop
85,Go Head,49,5IKDa3RxcLanFfuwLUZfkW,0.836,0.656,1,-6.492,0,0.0914,0.0179,0.0,0.124,0.613,103.037,151975,4,flop
86,Little Bit Of Me,57,5YWAa2LQrTT0uYkzvoDGZY,0.716,0.71,4,-4.775,1,0.0471,0.242,0.0,0.317,0.491,140.061,141000,4,flop
87,People's Champ,49,01LPRbAEerBCofIQAbwRmK,0.844,0.734,6,-4.111,0,0.286,0.172,0.0,0.13,0.672,86.037,193273,4,flop
88,When I Pull Up,64,7aHzBx4XwGc0e1d7sKd5Md,0.584,0.696,6,-5.942,1,0.0803,0.0265,0.0365,0.161,0.565,179.91,146667,4,hit
92,Outlaw Man,46,1kB8Oz3jHyhuPUj6IEViLq,0.825,0.422,6,-9.155,0,0.0864,0.192,0.0,0.143,0.436,119.279,307989,4,flop
96,Crossroads,53,0yXQWVC2vw6RStVnvckQKT,0.774,0.512,11,-7.427,0,0.0882,0.469,0.0,0.256,0.357,80.0,156213,4,flop
97,Fuck You Bitch,60,43JK3XJKQ5MJ7ddlF0ylUX,0.549,0.576,9,-6.282,1,0.0263,0.0364,1.94e-06,0.147,0.448,118.714,202787,3,hit
98,Bad Mamma Jamma (feat. Brodnax),48,7xnVR5qJyISiNovuhiVh8W,0.749,0.735,6,-6.432,0,0.0438,0.0179,1.49e-05,0.074,0.65,146.718,195918,4,flop
99,Slow Ride,59,4C6wFHj4l4an2UCVGXR6c5,0.673,0.773,11,-4.732,0,0.0463,0.00278,0.0,0.191,0.644,142.025,174635,4,flop
100,My Way,49,2ffKq4FMAknQKEdFLOmhG0,0.842,0.79,2,-5.487,1,0.0597,0.0772,0.0,0.0524,0.839,130.029,281482,4,flop
101,Feeling Good,54,18PS18Yfpzysb5W7HOUtA0,0.715,0.644,7,-5.917,1,0.0377,0.0657,0.0,0.0869,0.641,136.017,216053,4,flop
105,Real Country,54,6YmmfDU2SajENgzwtRtUTn,0.518,0.721,5,-5.609,1,0.0353,0.0318,0.0,0.336,0.423,160.16,216096,4,flop
106,Follow That Dust,50,42NrbBidkVvaYfudPiXcrj,0.567,0.798,9,-5.897,0,0.0336,0.0947,0.0,0.0513,0.196,107.877,233141,4,flop
107,Outlaw (feat. Luke Combs),53,0jqIg4wzcKfRNJOJxxgPyn,0.733,0.616,1,-9.316,0,0.182,0.0249,0.0,0.266,0.412,151.229,245480,4,flop
108,Ride To Live,48,7pYTgSkNbxIwW1Zir6BTtP,0.759,0.778,11,-6.538,0,0.235,0.0824,0.0,0.0954,0.74,143.929,189632,4,flop
109,James Dean,48,1FePKoY4yDSP7jD9MWNmie,0.785,0.652,9,-6.009,1,0.0796,0.0089,0.00223,0.124,0.489,140.052,186712,4,flop
110,Hick Hop Thang (feat. Jawga Boyz),48,7BQtrNgI3DoitGB1IE8gI9,0.782,0.638,7,-8.916,1,0.0482,0.0956,0.00047,0.127,0.23,104.98,237308,4,flop
111,I Break Down,47,3HrgCysmgDJpAGRrigxEq6,0.72,0.656,6,-9.386,0,0.0284,0.141,6.7e-06,0.294,0.335,125.04,180532,4,flop
112,Catch Hell,52,2Ire7ijqkxJFX3m3leELd4,0.771,0.593,8,-6.219,1,0.121,0.121,0.0,0.0598,0.498,152.946,186988,4,flop
113,Welcome to My House,60,1PKyxZQMGrjEHcLmGiMAL5,0.732,0.537,4,-7.117,1,0.0283,0.341,0.0,0.172,0.329,128.082,405330,4,hit
114,Stay Down,44,3IORNiFhlBSVDlTBIeXbKs,0.73,0.714,1,-2.947,0,0.239,0.207,0.0,0.117,0.426,90.175,218167,4,flop
115,"Hey Boy, Hey Girl",56,47f6eZgviwSZciXGv2iWYg,0.661,0.516,8,-11.207,1,0.0425,0.0013,0.0,0.0998,0.333,140.077,200786,4,flop
116,Bartender Song (Sittin' At A Bar) - Alt/Rock Mix,62,1gewemPOUilb21s7CfMS55,0.667,0.673,4,-6.006,1,0.0536,0.117,0.0,0.343,0.706,151.834,229040,4,hit
117,Die Tonight,61,2WHvIa5dLVt9eqNly6iwU8,0.858,0.674,1,-6.683,1,0.146,0.0374,0.0,0.105,0.183,99.936,175788,4,hit
16,Workin' on,62,5kSPD3rOo2hGYVwheIxpv8,0.521,0.804,0,-4.395,1,0.0569,0.0658,0.0,0.0521,0.553,143.952,224700,4,hit
17,Drop 'Em Out,61,1P9EVGR0fFRVaLL8edTlGR,0.691,0.588,0,-7.96,1,0.101,0.179,0.0,0.0832,0.972,95.648,94293,4,hit
34,Holler Boys,63,3z0dzcrMa0e9TpP6xxKwaU,0.673,0.428,1,-7.724,1,0.031,0.188,0.0,0.169,0.101,119.958,211499,4,hit
35,Southern Land,61,2bX3Cb6QE8OetYBwJKnd0o,0.725,0.724,1,-6.195,1,0.126,0.176,0.0,0.136,0.741,130.045,222094,4,hit
36,It's My Job To Keep Punk Rock Elite,51,6vWVPfnyCENt9znrCy2UNj,0.46,0.99,8,-3.505,1,0.175,8.56e-05,1.73e-06,0.584,0.35,100.818,80800,4,flop
41,40oz. To Freedom,60,0vtJ9Dq53hfXE3KyP1yPni,0.688,0.489,0,-7.848,1,0.0378,0.00053,0.00292,0.143,0.364,94.27,183000,4,hit
42,Let's Go Get Stoned,55,1XxSVil40QANKQ3b5mRARs,0.497,0.514,9,-7.086,0,0.049,0.0344,0.00683,0.108,0.583,93.86,213128,4,flop
43,The Ballad of Johnny X,20,5jl7mM8tQBXIjpbIQNRaYT,0.391,0.979,4,-6.339,1,0.228,0.00126,1.67e-05,0.369,0.11,144.207,126933,4,flop
44,La Muralla Verde,75,6OKhBvddAlWxxFnjbpilhu,0.717,0.837,8,-6.968,0,0.0282,0.155,1.15e-05,0.422,0.919,129.881,161440,4,hit
48,Estrechez De Corazón,66,4oR2kX5BI50GBnQGRdRRsM,0.656,0.781,8,-7.657,0,0.036,0.00661,7.57e-06,0.0926,0.478,130.28,298227,4,hit
49,What I Got,74,3B4q6KbHbGV51HO3GznBFF,0.804,0.696,7,-7.47,1,0.0899,0.00877,0.000985,0.314,0.657,95.721,170907,4,hit
50,54-46 Was My Number,64,1q8gelFgFYUwoWpQV7WNCe,0.685,0.36,0,-9.572,1,0.0568,0.18,0.0,0.112,0.597,160.448,204027,4,hit
51,Johnny Quest Thinks We're Sellouts,50,3Sl62Dyoh3wI3gLIJSypnb,0.42,0.921,1,-4.165,1,0.049,0.00105,0.000726,0.147,0.76,140.521,169107,4,flop
52,The Impression That I Get,66,3a3EDrWejkryzeGFkPypOR,0.546,0.65,4,-17.176,1,0.0535,0.0447,0.000659,0.117,0.725,90.67,195195,4,hit
53,The Boys of Summer,64,5BmagRD7Thki6O1zZwbxBy,0.251,0.954,6,-2.879,1,0.0691,0.000674,0.000132,0.0975,0.264,191.059,258000,4,hit
54,The Quitter,42,1HFz1YvBXVAJ0lSn3rgYgk,0.519,0.997,4,-4.24,0,0.0607,0.000528,3.98e-05,0.134,0.478,126.02,111960,4,flop
55,Country Road,57,78idK1ANg6tbO8d67GD09B,0.624,0.329,8,-16.005,1,0.143,0.43,0.000525,0.0798,0.915,175.024,205200,4,flop
56,Leave It Alone,52,2EPi4anyxVjKTcJwPtntjM,0.361,0.857,5,-9.079,1,0.0449,0.000174,0.0154,0.396,0.468,99.061,124427,4,flop
57,X X I I I,10,3bfveIXUkHPe0GPqBZEHke,0.544,0.93,1,-5.42,1,0.0464,3.92e-05,0.18,0.245,0.691,109.982,135273,4,flop
58,Tus Ojos,69,6yyrsrci6u2nreFlhXSy3J,0.853,0.48,8,-9.052,1,0.0512,0.0234,0.000618,0.0323,0.815,92.157,254865,4,hit
59,Badfish,70,4paJ10JPNCyOaLtz2cY928,0.801,0.548,11,-5.482,0,0.0516,0.0854,0.000232,0.387,0.627,92.059,188086,4,hit
60,All My Best Friends Are Metalheads,58,1hh4GY1zM7SUAyM3a2ziH5,0.582,0.91,4,-4.566,1,0.107,0.0755,1.03e-06,0.0992,0.733,92.179,211400,4,flop
61,"1,000 X",21,5BTG9PhtTQp3VbGul0oWVK,0.468,0.996,9,-5.864,1,0.0532,0.00898,0.000363,0.336,0.351,117.594,152893,4,flop
62,El Matador,50,7N2qyJrAp16ghZFBloT8Ye,0.554,0.925,4,-8.163,0,0.0868,0.00927,0.0169,0.055,0.638,193.79,274960,4,flop
63,The Quass,43,56Cpy3VcGAzjxDqtdB3adO,0.322,0.923,4,-10.056,0,0.0845,3.2e-06,0.8,0.352,0.349,97.647,78272,4,flop
64,Q-Ball,30,7mfhiP2lgtPzWEIEvhXRPX,0.672,0.853,0,-7.338,1,0.558,0.64,0.000106,0.372,0.711,171.848,43893,4,flop
65,Same In The End,60,3kGt9uxpJzKTxwp2uJHrU5,0.638,0.864,2,-4.255,0,0.0358,0.00253,0.0,0.178,0.811,102.289,156160,4,hit
66,(Can't Get My) Head Around You,68,1qYcHo4wiesUC2VIRch45G,0.539,0.814,7,-4.643,1,0.0771,0.00807,1.36e-05,0.0916,0.646,143.28,134760,4,hit
67,Hope,52,5Jd6yfhjjmDxODdvYTjscz,0.502,0.898,2,-8.912,1,0.0469,0.00164,0.0,0.336,0.765,117.246,120333,4,flop
68,Fuck Authority,59,3Id64dLhfH7z0mmcylxuNp,0.45,0.937,5,-2.819,0,0.0504,0.000887,0.00457,0.379,0.791,101.922,196120,4,flop
69,Half-Truism,60,7xm8RWCCBYvEVx1VyErDa3,0.431,0.918,7,-3.798,1,0.0397,0.00072,6.16e-06,0.0701,0.402,144.112,205947,4,hit
70,Take On Me,55,7IfckgnBsIdP4XE4tfWEDN,0.576,0.94,9,-3.003,1,0.118,0.0192,0.0,0.133,0.844,97.876,199253,4,flop
71,Amnesia,66,41xb9U5PEsvZYLKFW50xCZ,0.504,0.748,6,-5.395,0,0.0473,0.349,0.0,0.0989,0.766,144.76,241627,4,hit
72,I Was a Teenage Anarchist,53,5UwGMbEKlvXFj7DXI1d0P1,0.448,0.952,10,-3.477,1,0.0803,0.000603,0.00145,0.109,0.489,152.958,195160,4,flop
73,Garden Grove,57,5tFpkuwgFZQm3jv4PTX4VB,0.531,0.617,4,-6.111,0,0.0426,0.00225,0.000692,0.0296,0.549,81.64,261387,4,flop
74,"Get Up, Stand Up",61,0q5giEtY4wsFTwjWqswLwx,0.797,0.574,10,-7.268,1,0.373,0.229,0.0,0.0602,0.814,78.183,197573,4,hit
75,Beer,57,7qEm8Z4KFLdCMlv96KykVd,0.591,0.869,0,-6.205,1,0.106,0.000772,4.06e-06,0.085,0.859,104.43,210533,4,flop
76,Ring of Fire,52,3hKScGxI28Zor6zJ7JL7aS,0.336,0.942,5,-9.252,0,0.0492,0.0114,0.0291,0.0833,0.703,179.874,230773,4,flop
77,Hit That,65,3lfmqF0ULXRHlWxBeaHo3t,0.704,0.809,4,-3.045,1,0.0321,0.0233,0.0,0.0596,0.962,131.952,169413,4,hit
78,Time Bomb,64,56hwcJKj0M40A3qdhV3177,0.635,0.967,9,-4.568,1,0.053,0.259,0.0,0.519,0.942,164.52,144585,4,hit
79,A Jackknife to a Swan,46,3ACootvH04F2BAESYT3R13,0.307,0.955,7,-4.328,1,0.0557,0.00364,4.07e-06,0.361,0.707,179.867,168347,4,flop
80,Kumbala,70,5EfHXTq8UPCFyPDvCNIKMm,0.722,0.368,4,-13.212,0,0.0305,0.0114,0.00167,0.0806,0.527,120.251,267227,4,hit
81,"My Pet, My Buddy",10,6Mw89CbaQbmdoraVK4Zzml,0.865,0.874,1,-2.588,0,0.0407,0.114,0.0,0.0615,0.947,138.026,169152,4,flop
82,"""C"" is for Cookie",50,6EVN97RIyZBCegsYyEnkMv,0.605,0.902,11,-8.856,1,0.215,0.511,0.0,0.359,0.698,119.215,89205,4,flop
86,Imagination,40,3jY5MEG0jtNGLAOWl6HbYl,0.633,0.104,0,-15.546,1,0.0371,0.941,4.9e-06,0.0991,0.315,95.825,102600,4,flop
87,Pokerap Gs,20,2S7iduUDacGBoXA55r2RH8,0.819,0.924,9,-5.57,1,0.115,0.149,0.000314,0.245,0.672,136.057,250173,4,flop
88,Castaways,50,6uDBSDI9pDM7C4Gm0hc2hI,0.756,0.211,5,-17.646,1,0.409,0.784,8.65e-06,0.11,0.307,81.253,87707,4,flop
89,Learn Colors with Dinosaurs,20,71qQmXAZgMIot1Eqmc8hIM,0.955,0.554,0,-3.863,1,0.0725,0.587,0.0,0.0329,0.893,119.999,146000,4,flop
90,Baby Animals,57,6Cqinxek9SxhSsooX5rAhL,0.953,0.836,0,-2.176,1,0.0713,0.65,0.0,0.0607,0.965,120.108,72568,3,flop
91,Sprinkle Party (From Gabby's Dollhouse),54,7uvkGHVWDqXhKDILhjUPkt,0.83,0.555,3,-7.158,1,0.0421,0.466,0.0,0.0985,0.862,95.003,144216,4,flop
92,Hair,51,0ufMgyci5BJrFzZFxFjCuA,0.425,0.495,0,-10.089,0,0.0562,0.0789,0.0,0.25,0.574,138.339,54602,4,flop
93,PAW Patrol Opening Theme,69,2bTc3HglsgQ8kbn1dUeo1M,0.591,0.905,6,-4.932,0,0.114,0.0231,0.0,0.137,0.879,109.919,40594,4,hit
109,When You Feel so Mad That You Want to Roar,50,7l3UAWarILo16GB3y42PJf,0.736,0.655,10,-4.106,0,0.249,0.316,0.0,0.106,0.774,141.662,71262,4,flop
110,Vroom Vroom! Dino Cars,17,4nzfdyixhGEFEIXYIQozkN,0.649,0.761,5,-3.49,1,0.0758,0.346,0.0,0.0641,0.882,163.165,133618,4,flop
111,Baby Shark,77,5ygDXis42ncn6kYG14lEVG,0.829,0.886,8,-1.746,1,0.112,0.259,0.0,0.0559,0.777,115.056,80927,4,hit
115,Good Night Sun,53,1X4iIKqHbTW01XS4OjKjf2,0.624,0.268,0,-7.387,1,0.0318,0.785,0.0,0.2,0.394,129.992,67295,4,flop
119,Teenage Mutant Ninja Turtles Cartoon Opening Theme (1987),58,4QpB8RyVWCAcZ5bWRk14bo,0.505,0.608,7,-5.137,0,0.0756,0.0752,0.0,0.137,0.85,185.25,60672,4,flop
120,"When You Have to Go Potty, Stop… and Go Right Away!",52,0h5ReKPbN5NUReonYfDYtx,0.489,0.763,0,-4.011,1,0.064,0.191,0.0,0.303,0.934,174.828,63281,4,flop
121,Power of Yet! (from Gabby's Dollhouse),50,7Ezb49SNTCIkMh8IISoLXy,0.841,0.676,11,-7.488,0,0.0523,0.365,0.0,0.256,0.741,107.007,125005,4,flop
122,Animals Sound Fun,63,77b2tRlrJMrtxu0439JMaL,0.53,0.511,0,-4.79,1,0.205,0.58,1.17e-06,0.102,0.635,173.879,74292,4,hit
126,Awesome as I Want to Be,53,506tiVk8L0lFKUU4u4VILx,0.672,0.886,9,-3.507,1,0.302,0.0275,0.0,0.361,0.774,173.998,76173,4,flop
127,Spice of Life (from Gabby's Dollhouse),49,3YzVpMHW58rlFdpXUrYufe,0.888,0.474,0,-10.771,1,0.0772,0.62,0.0,0.117,0.954,123.053,120976,4,flop
128,PAW Patrol Pup Pup Boogie,64,7lwkzHlF9BroFhhZRZ1sdi,0.818,0.749,6,-8.272,0,0.0379,0.0163,0.00312,0.357,0.932,120.03,99176,4,hit
132,Just Breathe (From Gabby's Dollhouse),48,0Noy2XPvv5LUclVebXRzEz,0.886,0.772,2,-6.139,1,0.0325,0.587,1.27e-06,0.0943,0.647,112.957,148872,4,flop
133,Move Like the Dinosaurs,64,1NbtFH2EqLOhSxk5M3cQhQ,0.818,0.847,8,-3.213,1,0.0951,0.107,0.0,0.0834,0.712,124.959,56764,4,hit
137,"Goodnight, Daniel",49,2yEe95Km6HaYZ6F0hADoQa,0.654,0.263,4,-9.836,1,0.0356,0.933,0.0,0.103,0.632,77.779,110748,4,flop
138,PAW Patrol Good Pup,62,2AP9dbqabTKsBgjHGUi1Z4,0.736,0.646,2,-9.248,1,0.0756,0.0144,1.47e-05,0.0663,0.952,89.982,44064,4,hit
